bandgap,number_of_magnetic_atoms,Cr,max ionic char,V,Mn,avg d valence electrons,O,frac s valence electrons,energy_per_atom,decomposition_energy,Yang omega,Yang delta,Mo,band center,Ag,W,avg ionic char,magnet
2.4751,0,0,0.77426646,0,0,0,0.5,0.5,-6.228418285,0.210823295,3370676.728,0.516981132,0,-1.854723699,0,0,0.193566615,0
0,0,0,0.306514536,0,0,0,0,0.4375,-4.153161843,0.683945809,0.04814279,0.189088516,0,-1.791181541,0,0,0.057471476,1
0,0,0,0.745613369,0,0,0.9,0.7,0.327272727,-8.478478677,0.214184912,4717487.619,0.482100586,0,-2.633626448,0,0,0.133350779,1
0,0,0,0.127942572,0,0,5,0,0.235294118,-2.860972098,0.307594493,0.328981708,0.015873016,0,-1.638749523,0,0,0.031985643,1
0,0,0,0.002022951,0,0,0.166666667,0,0.923076923,-2.12835323,0.342240987,1.201331261,0.043396621,0,-1.294551657,0,0,0.000280965,1
0,1,0,0.187000675,0,0,6.75,0,0.166666667,-5.554177714,0.330294317,0.238425304,0.193989907,0,-1.700143825,0,0,0.032720696,1
0,0,0,0.060586937,0,0,3.333333333,0,0.142857143,-5.969495653,0.423423965,0.050071814,0.349857711,0,-2.863256759,0,0,0.013463764,1
3.1512,0,0,0.485327756,0,0,4,0.6,0.227272727,-5.57349347,0.462205512,861940.7244,0.372748439,0,-2.660764855,0,0,0.116478661,0
0,2,0,0.127942572,0,0,1.6,0,0.333333333,-5.623165372,0.398945082,0.215358806,0.226740996,0,-1.726219453,0,0,0.020088527,0
0,1,0,0.008984397,0,0,9,0,0.153846154,-4.6084329,0.043303049,7061363.165,0.052631579,0,-2.002748112,0,0,0.002246099,1
0,0,0,0.213450798,0,0,6,0,0.170731707,-2.788820006,0.441062285,0.314194013,0.026582377,0,-1.480826987,0.2,0,0.050328741,1
0,0,0,0.209607009,0,0,2.666666667,0,0.384615385,-3.7310096,0.190042569,0.476628296,0.08760615,0,-1.575768735,0,0,0.046579335,1
0.6314,0,0,0.779729733,0,0,0,0.666666667,0.384615385,-3.957541377,0.971809851,993639.5785,0.44446712,0,-2.263502544,0,0,0.173273274,1
0,0,0,0.141097614,0,0,2.2,0,0.375,-4.004072042,0.622803997,0.374215527,0.128721882,0,-1.547710933,0,0,0.015131648,1
0,0,0,0.820234131,0,0,0.133333333,0.466666667,0.397260274,-5.938079829,0.263483058,5247638.162,0.470580739,0,-1.991374486,0,0,0.175152577,1
0,0,0,0.357394967,0,0,4,0,0.163265306,-4.926776216,0.359517358,9314839.937,0.207703371,0,-1.974837318,0,0,0.0540776,1
0.3603,0,0,0.323366154,0,0,8,0,0.121212121,-6.119421575,0,4661228.629,0.135316469,0,-2.154720648,0,0,0.060631154,0
0,0,0,0.820234131,0,0,0.133333333,0.466666667,0.397260274,-5.783200812,0.418362075,5247638.162,0.470580739,0,-1.991374486,0,0,0.175152577,1
0,0,0,0.820234131,0,0,0,0.466666667,0.5,-5.035877135,0.446537684,3965680.181,0.474889575,0,-1.94740185,0,0,0.179323281,1
0,0,0,0.413099512,0,0,0.5,0,0.4,-6.747638895,0.331990945,4205018.627,0.277192982,0,-1.699882349,0,0,0.103274878,1
0,0,0,0.319140971,0.125,0,0.375,0,0.761904762,-3.063233931,0.553486348,0.515347822,0.188336903,0,-1.463168844,0,0,0.035268876,1
0,1,0,0.012027089,0,0,9,0,0.146341463,-4.585852763,0.061111998,5668273.767,0.05237828,0,-2.023945496,0,0,0.002672687,1
0.8524,0,0,0,0,0,0,0,0.4,-5.362668795,0.042512637,0,0,0,-2.19,0,0,0,0
2.2014,0,0,0.091626826,0,0,2,0,0.27027027,-4.687746521,0.018097707,3140405.128,0.184660673,0,-2.36326194,0,0,0.015998072,0
1.4238,0,0,0.037311127,0,0,8.333333333,0,0.131578947,-6.61522257,0.001918978,6851348.547,0.079195959,0.333333333,-2.412744702,0,0,0.008291361,0
0,1,0,0.302323674,0,0,5.666666667,0,0.2,-4.949989173,0.056956836,0.581702333,0.119599063,0,-1.589571763,0,0,0.056431773,1
0,0,0,0.109168515,0,0,7.333333333,0,0.1875,-6.166319148,0.301095964,0.124565882,0.161205691,0,-1.751517921,0,0,0.02425967,1
0.0282,0,0,0.067815945,0,0,10,0,0.088888889,-3.804532179,0.209642317,2992059.082,0.157142857,0,-2.269581459,0,0,0.016953986,0
0,0,0,0.13776291,0,0,8,0,0.153846154,-5.178852156,0.007914526,5021199.841,0.053939299,0,-1.873386478,0,0,0.025830546,1
0,0,0,0.151279196,0,0,6.666666667,0,0.166666667,-5.793159637,0.705671719,0.187028118,0.252349941,0,-1.637717921,0,0,0.030612423,1
0,0,0,0.158210251,0,0,7,0,0.181818182,-5.102539573,0.579509558,0.105252789,0.069409255,0,-1.724338471,0,0,0.035157834,1
2.8389,0,0,0.551131362,0,0,2.857142857,0.571428571,0.269230769,-5.818963601,0.196795818,3736244.534,0.36786127,0,-2.561916891,0,0,0.127125914,0
0,0,0,0.009950166,0,0,10,0,0.105263158,-3.68571101,0.136386138,6064960.498,0.050507627,0,-1.964455365,0,0,0.002211148,1
1.7197,0,0,0.078013779,0,0,5,0,0.2,-4.59620054,0.029559713,4609568.988,0.050691244,0,-2.277235166,0,0,0.019503445,0
1.4254,0,0,0.030160805,0,0,10,0,0.095238095,-4.320131722,0.007992558,4967492.295,0.089791337,0,-2.427547187,0,0,0.006702401,0
0,0,0.6,0.378798641,0,0,3,0,0.25,-8.55790396,0.98531108,0.072623876,0.266049448,0,-2.114532119,0,0,0.090911674,1
0,0,0,0.201982698,0,0,7,0,0.096774194,-5.954030962,0.289443735,0.258898817,0.044718215,0,-1.956727323,0,0,0.044885044,1
0.9169,0,0,0.464256619,0,0,2.857142857,0,0.25,-4.455912059,0.119846293,3270069.914,0.250833171,0,-2.229022246,0,0,0.042346999,0
0,1,0,0.086068815,0,0,7.75,0,0.131147541,-6.353910678,0,13967619.88,0.051428774,0,-1.885344872,0,0,0.014453788,1
0,0,0,0.151279196,0,0,3.666666667,0,0.222222222,-7.307014947,0.050379887,7453110.071,0.175071414,0,-1.851459282,0,0,0.03053949,1
3.8145,0,0,0.671436448,0,0,0.461538462,0.692307692,0.361111111,-8.297028119,0.138808657,3672063.143,0.443374092,0,-2.702139334,0,0,0.12200116,0
0,1,0,0.008984397,0,0,9.333333333,0,0.142857143,-4.168604577,0.054158792,5597714.05,0.048765985,0,-2.034654401,0,0,0.001996533,1
0,0,0,0.086068815,0,0,9.142857143,0,0.115789474,-4.786768986,0.001492316,7747302.74,0.008247755,0,-2.033453111,0,0,0.00819363,0
0,0,0,0.13776291,0,0,4,0,0.25,-6.499658005,0,13815454.27,0.145580808,0,-1.74424778,0,0,0.025080762,1
0.6292,0,0,0,0,0,10,0,0.133333333,-4.610374778,0.047695778,0,0,0,-2.18,0,0,0,0
1.8287,0,0,0.265103055,0,0,2.5,0,0.269230769,-6.309587085,0.362700841,0.023609703,0.346410162,0,-2.71359178,0.25,0,0.049706823,0
0,0,0,0.820234131,0,0,0,0.466666667,0.5,-4.811224537,0.639564529,3945062.028,0.498080691,0,-1.931127604,0,0,0.180765291,1
2.2825,0,0,0.779729733,0,0,2.5,0.5,0.166666667,-5.405793831,0.000462548,2393784.133,0.422029094,0,-2.200004568,0,0,0.161767957,0
0,1,0,0.13776291,0,0,6.75,0,0.156862745,-5.506931539,0.342570487,0.245364651,0.191128421,0,-1.751833844,0,0,0.023830599,1
0,0,0,0.370229619,0,0,0.5,0,0.444444444,-7.08464846,0.20844328,6302687.167,0.269503546,0,-1.774147683,0,0,0.092557405,1
1.2774,0,0,0.067815945,0,0,10,0,0.094339623,-3.992861268,0.04449914,2876940.633,0.158963936,0,-2.323082622,0,0,0.016275827,0
1.538,0,0,0.13776291,0,0,10,0,0.137931034,-3.630251573,0.001945211,2661705.101,0.135531136,0,-2.130492901,0,0,0.034440728,0
0,0,0.142857143,0.201982698,0,0,8.428571429,0,0.131868132,-5.888391974,0.002392234,6998851.261,0.073413831,0,-2.243829499,0,0,0.038960538,1
0,2,0,0.526794252,0,0,7,0,0.169230769,-5.208680277,0.068146524,7624735.097,0.293645059,0,-1.889685057,0,0,0.076664113,1
2.9427,0,0,0.265103055,0,0,1.428571429,0.571428571,0.233333333,-7.154762531,0.115408159,9609527.5,0.448388254,0,-2.987023084,0,0,0.051462687,0
2.2522,0,0,0.559138715,0.222222222,0,1.777777778,0.666666667,0.243243243,-7.064458248,0.034846678,4151584.805,0.444163107,0,-2.790459694,0,0,0.105319396,1
2.9357,0,0,0.792997622,0,0,3.571428571,0.571428571,0.217741935,-5.705711469,0.096031168,2771832.752,0.453197398,0,-2.60431955,0,0,0.117415043,0
0,0,0,0.147856211,0,0,5.2,0,0.11627907,-7.82772591,0,10030706.21,0.058475882,0,-1.574902706,0,0,0.035485491,1
0.9331,0,0,0.075405485,0,0,8,0,0.104166667,-3.918963776,0,5126384.286,0.152574671,0,-2.154528319,0,0,0.010766035,0
1.9514,0,0,0.020805516,0,0,0,0,0.444444444,-5.567955955,0,0.226479048,0.037735849,0,-2.039852936,0,0,0.005201379,0
3.4299,0,0,0.534956812,0,0,2.333333333,0.666666667,0.214285714,-6.336654933,0,5419812.643,0.42890588,0,-2.869714858,0,0.166666667,0.090492081,0
0,0,0,0.009950166,0,0,10,0,0.111111111,-3.682687343,0,5994577.693,0.052631579,0,-1.997498436,0,0,0.002487542,0
2.809,0,0,0.395951025,0,0,3.75,0.625,0.153846154,-5.649863345,0.001206669,1951137.818,0.452559936,0,-2.831159133,0,0,0.090172782,0
0,0,0,0.400239578,0,0,7,0,0.166666667,-5.748293445,0.18575896,3632061.446,0.216530306,0,-1.93835266,0,0,0.088942128,1
1.1298,0,0,0.563121432,0,0,5.714285714,0.428571429,0.111111111,-4.10561849,0,2005362.927,0.425139744,0,-2.237054083,0,0,0.13790729,0
0.0733,0,0,0.016757996,0,0,8,0,0.115384615,-6.514269998,0,9067488.147,0.017038718,0,-2.183317341,0,0.333333333,0.003723999,0
3.9732,0,0,0.400239578,0,0,3.571428571,0.642857143,0.222222222,-6.239929538,0.038743426,3144285.84,0.387680312,0,-2.847326545,0,0,0.090328617,0
0,0,0,0.083345821,0,0,0,0,0.75,-2.451901586,0.533480894,0.269661939,0.164443437,0,-1.482855153,0,0,0.018521294,1
0,0,0,0.323366154,0,0.333333333,5,0,0.217391304,-5.277142907,0.073449789,5.103323072,0.193375132,0,-1.464728213,0,0,0.056606005,1
1.4542,1,0,0.590584604,0,0.222222222,2,0.666666667,0.3,-6.250702338,0.070592696,3994307.195,0.362273533,0,-2.699152925,0,0,0.121097451,1
1.2376,0,0,2.50E-05,0,0,10,0,0.073170732,-3.47116997,0,5276817.757,0.095785441,0,-2.544995088,0,0,6.25E-06,0
3.9402,0,0,0.779729733,0,0,1.666666667,0.5,0.277777778,-5.305462013,0.001425932,2514852.348,0.398019304,0,-2.084768304,0,0,0.175049056,0
1.9341,0,0,0.559138715,0.142857143,0,0.428571429,0.714285714,0.35,-7.349644208,0.020047459,2623907.169,0.325455095,0,-2.89870099,0,0,0.091590405,1
0,0,0,0.252932697,0,0,1,0,0.193548387,-7.75098285,0.00267249,7173665.335,0.169222136,0,-2.153328179,0,0,0.056207266,1
0.707,0,0,0.779729733,0.25,0,0.75,0.625,0.365853659,-7.039887091,0.158353064,4765611.037,0.401712914,0,-2.439490814,0,0,0.151414247,1
5.2256,0,0,0.323366154,0,0,0,0.714285714,0.35,-6.984220201,0.041770496,645626.9341,0.229325479,0,-3.023610031,0,0,0.065993093,0
0,0,0,0.225102875,0,0.333333333,5,0,0.260869565,-5.4686412,0.23464948,0.365868282,0.25165548,0,-1.460525863,0,0,0.038829355,1
2.6005,0,0,0.361670072,0,0,3.076923077,0.692307692,0.220338983,-5.339864984,0.02646774,1335770.339,0.401408451,0,-2.955343291,0,0,0.077042145,0
0,0,0,0.025275098,0,0,9.8,0,0.1125,-4.545085346,0.147007564,0.211226994,0.042160738,0,-2.020188183,0,0,0.004044016,0
0,0,0,0.075405485,0,0,5,0,0.114285714,-4.069986428,0.22900516,2687666.631,0.222641509,0,-2.282892902,0,0,0.018851371,1
1.8934,0,0,0.127942572,0,0,10,0,0.137931034,-3.849848915,0.002109291,2296226.698,0.063492063,0,-2.148371476,0,0,0.031985643,0
0.8755,0,0,0.060586937,0,0,10,0,0.128205128,-3.981380003,0,3681293.305,0.136492651,0,-2.336822108,0,0,0.014540865,0
0,2,0,0.072836172,0,0,2.833333333,0,0.342857143,-6.109737356,0.26099558,0.241309634,0.14870233,0,-1.800159863,0,0,0.009909471,1
2.4734,0,0,0.590584604,0,0.153846154,3.076923077,0.615384615,0.236363636,-6.118286947,0.084827664,3339529.21,0.385878397,0,-2.715375588,0,0,0.109860665,1
0.4588,0,0,0.310714689,0,0,7.333333333,0,0.166666667,-6.50456999,0,5496601.975,0.143574981,0,-2.052629978,0,0,0.069047709,0
2.1091,0,0,0.331838254,0,0,0,0,0.4375,-4.82292175,0.02981467,4930163.747,0.18614216,0,-2.046715178,0,0,0.062218502,0
0,1,0,0.13776291,0,0,3.714285714,0,0.24137931,-4.95824526,0.095880473,4506635.827,0.122887222,0,-2.219865815,0,0,0.03320496,1
2.4264,0,0,0.820234131,0,0,1,0.666666667,0.3125,-8.41447421,0.023668539,5152029.394,0.53531039,0,-2.520887386,0,0,0.14368203,0
0,0,0,0.008067283,0,0,9.571428571,0,0.080882353,-4.370964443,0.401376126,7311934.126,0.003545652,0,-2.175334061,0,0,0.001975661,1
2.1367,0,0,0.205784147,0,0,2,0,0.208333333,-4.643961023,0.024434288,6462775.706,0.260757744,0,-2.242853257,0,0,0.034856512,0
0,0,0,0.009950166,0,0,6.666666667,0,0.166666667,-3.849782817,0.0536161,5525390.34,0.108785659,0,-2.031097306,0,0,0.002211148,1
0,0,0,0.000624805,0,0,9.8,0,0.066176471,-4.225626589,0.053868903,1.155494428,0.083832335,0,-2.319913041,0,0,1.00E-04,0
2.6194,0,0,0.265103055,0,0,5,0.5,0.117647059,-5.441427185,0.013123118,1888506.783,0.462184874,0,-2.831112855,0,0,0.066275764,0
0,1,0,0.00122425,0,0,2,0,0.375,-6.243595807,0.63722397,0.293988322,0.061487546,0,-1.876374104,0,0,0.000272056,1
0,0,0,0.739616569,0,0,0.4,0.6,0.384615385,-7.864082398,0.826249978,2581054.876,0.519855737,0,-2.195949127,0,0,0.177507977,1
3.7203,0,0,0.779729733,0,0,2.222222222,0.555555556,0.25,-5.325108022,0.010288056,2414420.145,0.407608352,0,-2.332075199,0,0,0.154206826,0
1.123,0,0,0.13776291,0,0,10,0,0.14,-3.423237354,0.080517752,2596330.177,0.131593183,0,-2.076484292,0,0,0.033737856,0
0,0,0,0.447277936,0,0,2,0.6,0.272727273,-6.473837968,0.182383868,8445955.781,0.304219117,0,-2.877357482,0,0,0.079240951,1
1.9228,0,0,0.497871894,0,0,4,0.6,0.227272727,-4.930119928,0.72404262,1145829.903,0.444031009,0,-2.643035926,0,0,0.119489254,0
3.9166,0,0,0.77426646,0,0,0,0.6,0.416666667,-7.23180475,0.116746154,5197211.912,0.482221719,0,-2.451392851,0,0,0.146399634,0
1.2273,0,0,0.067815945,0,0,4,0,0.208333333,-4.352352939,0,3326633.267,0.205772967,0,-2.353278722,0,0,0.016275827,0
0.2448,0,0,0.109168515,0,0,5,0,0.134615385,-4.228453616,0.102126345,5789241.011,0.195383458,0,-2.248205964,0,0,0.023296346,0
2.1968,0,0,0.447277936,0,0,2.857142857,0.571428571,0.230769231,-5.436526233,0.044812415,3772045.538,0.318598712,0,-2.786451738,0,0,0.091261447,0
0,0,0,0.04724739,0,0,10,0,0.087719298,-3.03775359,0.23190935,4908574.931,0.010029883,0,-2.237471104,0,0,0.01049942,1
1.8598,0,0,0.3830856,0,0,4,0.2,0.208333333,-4.887168887,0.019623596,4629266.323,0.30071259,0,-2.492648927,0,0,0.055002407,0
1.5272,0,0,0.008984397,0,0,8,0,0.115384615,-7.203791793,0.001708085,8260778.899,0.064802239,0,-2.485025147,0,0.333333333,0.001996533,0
0.9136,0,0,0.13776291,0,0,8,0,0.146153846,-3.955593525,0,4764907.593,0.129539686,0,-2.320655435,0.1,0,0.018803409,0
1.61,0,0,0.194445968,0,0,8,0,0.136986301,-3.95611043,0.002066895,4169276.038,0.170237415,0,-2.280375849,0,0,0.026205377,0
1.3938,0,0,0.147856211,0,0,2,0,0.271428571,-4.43019121,0,4191084.99,0.168287663,0,-2.336998199,0.1,0,0.020577324,0
0.6518,0,0,0.007198962,0,0,10,0,0.12962963,-3.804043371,0.019652914,7130733.638,0.097106002,0,-2.109312319,0,0,0.00071999,0
2.4777,0,0,0.13776291,0,0,5,0,0.210526316,-4.229612828,0.00129781,1991834.247,0.130801688,0,-2.160972004,0,0,0.034440728,0
1.8733,0,0,0.265103055,0,0,4,0.6,0.135135135,-5.35312699,0.09057198,1528243.219,0.498970133,0,-2.94359078,0,0,0.063624733,0
1.8965,0,0,0.019409169,0,0,5,0,0.210526316,-5.129065221,0,0.47068726,0.022222222,0,-2.035190409,0,0,0.004852292,0
1.1962,0,0,0.007198962,0,0,10,0,0.136363636,-4.683134909,0,0.538416507,0.004111086,0,-2.121793013,0,0,0.001599769,0
3.0232,0,0,0.421663847,0,0,5,0.5,0.2,-5.726805693,0.03770611,1613245.415,0.415525114,0,-2.596613179,0,0,0.105415962,0
2.0599,0,0,0.118407193,0,0,2.5,0,0.19047619,-7.272167371,0.009138116,0.217286068,0.440440851,0,-2.722142256,0,0,0.022834969,0
1.7884,0,0,0.070306205,0,0,10,0,0.133333333,-4.42612639,0,8510933.141,0.014694581,0,-2.235617894,0,0,0.012350124,0
3.2434,0,0,0.327598738,0,0,3.333333333,0.666666667,0.222222222,-5.897779227,0.080261507,2116085.921,0.296810254,0,-2.954775298,0,0,0.072799719,0
0,0,0,0.179650656,0,0,7,0,0.1875,-5.011990367,0.546396818,0.094332222,0.234552493,0,-1.654004598,0,0,0.039922368,1
0.5232,0,0,0.007198962,0,0,10,0,0.130434783,-3.838825209,0.018179437,7552106.198,0.098513748,0,-2.097008424,0,0,0.000802624,0
1.5596,0,0,0.091626826,0,0,5,0,0.2,-4.464570813,0.031040833,2574369.478,0.201550388,0,-2.248732977,0,0,0.022906706,0
0,0,0,0.075405485,0,0,7.333333333,0,0.166666667,-5.41051562,0,5973444.545,0.006702434,0,-1.89373746,0,0,0.016756774,1
2.0015,0,0,0.526794252,0,0,7.5,0,0.147058824,-3.733974628,0.009863327,2747411.914,0.324467081,0,-2.171137763,0,0,0.058227549,0
2.4338,0,0,0.559138715,0.285714286,0,0.857142857,0.714285714,0.35,-7.421797549,0.033457818,3297060.284,0.376461626,0,-2.778952095,0,0,0.114109942,1
0,0,0,0.685139313,0,0,0,0,0.666666667,-4.289096653,0.114757553,0.019311822,0.412251444,0,-1.34034891,0,0,0.152253181,1
2.1897,0,0,0.590584604,0,0.111111111,2.222222222,0.666666667,0.261538462,-6.72780352,0.018671272,5063520.948,0.39026969,0.111111111,-2.830200912,0,0,0.097439488,1
2.6469,0,0,0.265103055,0,0,5,0.5,0.117647059,-5.427577935,0.026986315,1888506.783,0.462184874,0,-2.831112855,0,0,0.066275764,0
0.0115,0,0,0.201982698,0,0,7.6,0,0.137931034,-6.945151714,0.048678291,7813443.091,0.095683193,0,-2.116274999,0,0,0.048475848,0
2.3045,0,0,0.792997622,0,0,0,0.5,0.368421053,-5.28236754,0.126849246,1877593.432,0.460895588,0,-2.308367148,0,0,0.1510825,0
0.4304,0,0,0.060586937,0,0,8.285714286,0,0.136363636,-5.815145266,0,10899260.37,0.069550267,0,-1.930896649,0,0,0.011736647,0
0,0,0,0.571043601,0,0,1.333333333,0.666666667,0.294117647,-8.823582333,0.2824312,5044314.188,0.412261518,0,-2.665297074,0,0,0.126898578,1
0.5504,0,0,0.13776291,0,0,8,0,0.146153846,-4.057106961,0.018235038,4876116.051,0.116392322,0,-2.317022716,0,0,0.019380873,0
3.1693,0,0,0.559138715,0.153846154,0,2.769230769,0.615384615,0.183098592,-6.642056154,0.038313994,3908613.178,0.472459493,0,-2.802905792,0,0,0.094677262,0
2.5369,0,0,0.361670072,0,0,3.333333333,0.666666667,0.214285714,-5.350656274,0.017282629,1468100.757,0.401045637,0,-2.918179888,0,0,0.080371127,0
0.1523,0,0,0.100238004,0,0,10,0,0.120689655,-3.933230624,0.072496289,7022471.295,0.117766224,0,-2.243349585,0,0,0.020453693,0
2.4231,0,0,0.779729733,0,0,1,0.6,0.310344828,-6.500872679,0.092374406,2512112.501,0.353439286,0,-2.612292817,0,0,0.120877916,0
1.9942,0,0,0.526794252,0,0,7.5,0,0.147058824,-3.743158229,0.016081093,2765813.311,0.293519754,0,-2.171137763,0,0,0.058227549,0
2.1689,0,0,0.080660682,0,0,1.818181818,0,0.211538462,-3.822228643,0.006196612,2621466.242,0.169953757,0,-2.390955369,0,0,0.013946636,0
0.0242,0,0,0.115294095,0,0,8.333333333,0,0.113207547,-5.900265453,0,10722775.97,0.018611743,0,-2.000929804,0,0,0.013043246,1
0,1,0,0.172399724,0,0,6.666666667,0,0.176470588,-4.60107786,0.735281737,0.072669557,0.234552493,0,-1.663791835,0,0,0.03831105,1
0,0,0,0.183313517,0,0.333333333,1.666666667,0,0.461538462,-5.757955557,0.190081291,0.384422924,0.262531225,0,-1.433381406,0,0,0.031812277,1
0,0,0,0.646686672,0,0,0,0,0.666666667,-4.636855667,0.139027825,0.0226395,0.384880906,0,-1.448631289,0,0,0.143708149,1
0,0,0,0.225102875,0,0,7.333333333,0,0.166666667,-6.068691483,0,5166735.297,0.089791337,0,-2.155428862,0,0,0.050022861,1
0.0262,0,0,0.236925796,0,0,0.666666667,0,0.375,-6.658675287,0.00195243,4794038.87,0.158489451,0,-2.172301211,0,0,0.052650177,1
0,1,0,0.391662225,0,0,0,0,0.285714286,-6.215249803,0.232913098,4994525.742,0.284722222,0,-1.737411868,0,0,0.097915556,1
0.5565,0,0,0,0,0,10,0,0.068965517,-3.760166995,0.077261805,0,0,0,-2.02,0,0,0,0
0,0,0,0.008067283,0,0,9.333333333,0,0.12195122,-4.834029773,0.119844162,6495586.452,0.027460458,0,-2.158362957,0,0,0.00179273,1
0.9948,0,0,0.002022951,0,0,10,0,0.102941176,-3.74811474,0.012610656,5892114.249,0.105966365,0,-2.063869733,0,0,0.000427175,0
0,0,0,0.014296816,0,0,10,0,0.095238095,-3.188443305,0.124301393,2.806928308,0.022082019,0,-1.89620674,0,0,0.003574204,1
0.4482,0,0,0.310714689,0,0,8,0,0.153846154,-5.802752044,0,4219417.089,0.135316469,0,-2.167045578,0,0,0.058259004,0
1.8024,0,0,0.012027089,0,0,1.333333333,0,0.1875,-7.89107596,0.001575161,7888082.473,0.132712123,0,-2.504477523,0,0.333333333,0.002672687,0
1.9487,0,0,0.590584604,0,0.333333333,1.666666667,0.666666667,0.315789474,-7.11124748,0.014279824,2872838.889,0.369871239,0,-2.637239232,0,0,0.131241023,1
0,0,0,0.115294095,0,0.333333333,5,0,0.260869565,-5.077777892,0.244042744,0.521400836,0.139852902,0,-1.598084296,0,0,0.020124006,1
2.1011,0,0,0.13776291,0,0,10,0,0.137931034,-3.5883238,0.045243615,2661705.101,0.135531136,0,-2.130492901,0,0,0.034440728,0
0,0,0,0.002496878,0,0,9,0,0.109090909,-5.199884387,0.1410274,7381110.904,0.013598207,0,-2.132817801,0,0,0.000554862,1
0,0,0,0.083345821,0,0,1.75,0,0.25,-4.51179492,1.122892735,0.287757233,0.015492404,0,-1.740704601,0,0,0.015627341,1
2.0327,0,0,0.147856211,0,0,4,0,0.227272727,-4.245479509,0.011040692,2998637.672,0.178828152,0,-2.2314725,0,0,0.034283294,0
0,0,0,0.567089816,0,0,0,0.666666667,0.4,-6.560277177,0.37967708,1839968.107,0.404812061,0,-2.670838249,0,0,0.126019959,1
3.9015,0,0,0.327598738,0,0,4,0.6,0.208333333,-6.033798983,0.003876988,2623580.06,0.296028381,0,-2.866273728,0,0,0.078623697,0
0,0,0,0.567089816,0,0,0,0.666666667,0.4,-6.46362832,0.476325936,1839968.107,0.404812061,0,-2.670838249,0,0,0.126019959,1
0,0,0,0.357394967,0,0,0.333333333,0,0.6,-7.502350577,0.415881842,0.308461376,0.398648169,0,-1.851441778,0,0,0.063897958,1
4.322,0,0,0.327598738,0,0,4,0.6,0.208333333,-6.030459608,0.013755431,2623580.06,0.296028381,0,-2.866273728,0,0,0.078623697,0
0.7553,0,0,0.127942572,0,0,10,0,0.137931034,-3.411783295,0.44018051,2296226.698,0.063492063,0,-2.148371476,0,0,0.031985643,0
0.1026,0,0,0.127942572,0,0,10,0,0.137931034,-3.303503865,0.54845994,2296226.698,0.063492063,0,-2.148371476,0,0,0.031985643,1
0.6627,0,0,0.563121432,0,0,4,0.6,0.138888889,-4.460626344,0.144271588,1475400.082,0.493553903,0,-2.545312272,0,0,0.135149144,0
1.0952,0,0,0.336084237,0,0,1.25,0.75,0.291666667,-6.963839838,0.067388344,3577037.136,0.392458642,0.25,-3.062190958,0,0,0.063015794,0
0,0,0,0.357394967,0,0,0.333333333,0,0.6,-6.80500999,1.113222429,0.308461376,0.398648169,0,-1.851441778,0,0,0.063897958,1
0.4991,0,0,0.526794252,0,0,0,0,0.555555556,-5.151475242,1.34793322,0.358943195,0.593401168,0,-1.747020781,0,0,0.117065389,1
3.9209,0,0,0.3830856,0,0,4,0.6,0.208333333,-5.999395579,0.00151886,3410161.482,0.400555732,0,-2.83124294,0,0,0.085450764,0
1.5068,0,0,0.336084237,0,0,1.25,0.75,0.291666667,-6.998337816,0.032890365,3577037.136,0.392458642,0.25,-3.062190958,0,0,0.063015794,0
1.1237,0,0,0.037311127,0,0,3.333333333,0,0.19047619,-5.332367293,0,7714186.309,0.161022652,0,-2.316481488,0,0,0.008088032,0
1.0822,0,0,0.037311127,0,0,3.333333333,0,0.138888889,-4.301000248,0.10142834,6220129.963,0.164622823,0,-2.430146818,0,0,0.007541317,0
2.6793,0,0,0.787757332,0,0,2.857142857,0.571428571,0.166666667,-5.894690234,0,2676562.059,0.519748258,0,-2.458474628,0,0,0.139111231,0
1.8595,0,0,0.070306205,0,0,0,0,0.416666667,-5.479683944,0.097466805,6559039.678,0.075757415,0,-2.348680221,0,0,0.016873489,0
0,0,0,0.395951025,0,0,4.285714286,0.571428571,0.136986301,-5.418162724,0.197534885,5016794.458,0.422306415,0,-2.805830942,0,0,0.084756458,1
0.7426,0,0,0.037311127,0,0,3.333333333,0,0.138888889,-4.315340614,0.087087974,6220129.963,0.164622823,0,-2.430146818,0,0,0.007541317,0
0,0,0,0.240902461,0,0,5.333333333,0,0.111111111,-9.511509087,0,12478486,0.093587662,0,-1.790224788,0,0,0.05353388,1
1.1468,0,0,0.336084237,0,0,0.5,0,0.222222222,-6.781837131,0,4290808.224,0.203988853,0,-2.173705066,0,0,0.063015794,0
1.9053,0,0,0.080660682,0,0,2,0,0.204081633,-3.802082704,0,2712574.584,0.174989403,0,-2.372830115,0,0,0.014515993,0
0,0,0,0.109168515,0,0,7.714285714,0,0.173333333,-6.048258991,0.154840867,0.216424219,0.149867295,0,-1.771997138,0,0,0.021254233,0
3.6406,1,0,0.306514536,0,0,1.733333333,0,0.333333333,-7.881569298,0.129413688,0.432403188,0.327165842,0,-2.583626445,0,0,0.038708914,0
0,0,0,0.803211356,0,0,3,0.6,0.215053763,-5.206076278,0.710591705,2639851.945,0.530273414,0,-2.490444007,0,0,0.139374803,1
2.6535,0,0,0.594445495,0,0,0.666666667,0.666666667,0.375,-8.82143573,0.151929647,3617243.906,0.408550585,0,-2.631555509,0,0,0.132098999,0
